row,exposure,target,prediction
138360,1,1373.56,1245.88
138460,2,2367.22,2516.33
138656,1,205.402,981.112
138788,1,1093.41,1147.23
138981,1,1468.62,1065.13
139055,1,786.516,946.256
139115,1,1013.14,1188.33
139189,1,1290.44,986.554
139308,1,1192.19,853.108
139365,2,6772.08,2563.39
139620,2,1806.86,2363.25
139743,1,1034.24,1211.92
139909,1,206.435,895.85
139959,1,393.958,1181.37
140101,1,1034.24,1270.36
140287,2,2014.36,1868.19
140353,3,2830.97,4329.75
140472,1,1034.24,1090.31
140623,1,823.118,844.595
140986,1,976.684,920.063
141219,1,1078.42,1205.46
141360,1,1101.75,1059.61
141557,1,3415.44,1027.76
141700,1,1179.82,961.12
141706,1,822.157,931.567
141835,1,1078.42,1080.15
141876,1,1138.45,980.617
141903,1,1078.42,1031.72
141904,1,1093.41,1045.65
142060,2,2156.84,2458.56
142096,1,683.7,1434.83
142149,1,1004.98,1134.88
142550,1,500.184,1040.65
143246,1,408.039,1250.88
143278,1,1034.24,1057.15
143629,1,3383.55,1030.16
143730,1,1034.24,962.822
143765,1,626.008,1015.47
143899,1,785.642,1163.8
144149,1,358.831,903.871
144252,1,1034.95,941.408
144280,1,1034.24,892.967
144723,1,425.365,1131.95
144754,1,1078.42,1199.06
144961,1,1189.27,996.875
144966,1,274.252,984.727
145112,1,1402.31,949.49
145143,1,754.519,928.111
145227,1,1378.56,1400.98
145261,1,1192.19,1037.67
145531,1,1156.53,1037.11
145569,1,396.912,1118.74
145844,1,1165.58,1156.43
145965,1,1002.96,1285.88
146387,1,988.381,1120.74
146409,1,2680.76,1059.32
146483,1,1115.75,1145.16
146623,1,800.523,999.636
147160,1,884.025,1327.69
147306,1,1034.24,1355.12
147384,1,289.008,802.699
147416,1,772.251,1064.89
147500,2,1136.2,2247.39
147589,1,438.56,859.604
147839,1,970.785,903.929
148082,1,1093.41,1169.32
148102,2,876.297,2569.88
148193,1,781.087,1382.54
148327,1,1165.58,919.585
148566,1,102.861,947.094
149306,1,37.3461,935.05
149314,1,814.659,897.617
149339,1,1093.41,1094.73
149411,1,1278.98,1180.58
149962,2,2299.72,3025.65
150360,1,492.233,960.122
150482,1,1192.19,1151.8
150586,1,1613.17,978.174
150880,1,1629.33,1888.75
151081,1,659.414,1007.02
151154,1,2905.59,1094.73
151221,1,154.826,1070.02
151472,1,103.217,965.269
151925,1,61.9757,973.306
152078,1,484.357,1054.94
152424,1,782.548,1180.66
152452,1,476.895,897.617
152825,1,211.13,940.16
152845,1,1034.24,1180.68
153497,1,1499.58,1148.4
153826,1,211.13,1344.91
153880,1,343.494,966.347
153910,2,399.511,2312.87
154218,1,1165.58,886.512
154245,1,869.555,981.825
154323,2,4250.13,2512.95
154575,1,1738.4,992.723
154580,1,1093.41,980.195
154738,1,716.293,1245.88
154806,1,1279.09,1217.89
154844,2,2676.25,2542.68
154852,2,1191.16,2265.27
154876,1,1034.24,1211.92
155047,1,577.172,890.349
155369,1,1100.15,1108.73
155466,1,261.47,953.468
155549,1,1093.41,984.107
156018,2,7892.89,3425.04
156273,1,215.27,1057.47
156336,1,510.616,931.334
156429,1,1078.42,1336.53
157026,1,425.845,1057.51
157123,1,333.829,1326.44
157144,1,664.386,981.722
157199,1,557.839,931.685
157201,1,712.531,1026.1
157358,1,516.087,1042.22
157378,1,1704.4,931.065
157548,1,1165.58,1212.2
157582,1,831.17,1003.3
157601,1,707.573,1452.71
157668,1,882.784,1125.02
157670,1,1192.19,1190.99
157687,1,931.57,1266.13
157711,1,309.652,1093.07
158060,1,1165.58,895.291
158353,1,514.855,1471.97
158424,1,1160.33,991.794
158440,1,1192.19,1001.63
158477,1,928.195,935.698
158511,1,948.316,1050.33
158536,1,877.101,890.349
158591,1,503.855,1164.38
159148,1,337.384,906.653
159154,1,731.558,804.752
159287,1,794.739,938.331
159420,1,1242.2,1125.4
159432,1,795.444,1086.79
159771,1,3618.49,1256.48
160077,1,1093.41,1071.42
160148,1,210.052,833.328
160194,1,362.233,926.957
160211,1,314.049,973.629
160259,1,1078.42,1400.98
160480,1,1093.41,894.529
160837,2,2328.77,2561.3
160840,1,1555.26,944.264
160896,1,1707.03,1233.89
161143,1,426.288,1064.89
161186,1,2863.51,1043.02
161462,1,1165.58,1368.06
161509,1,1451.55,1060.18
161647,2,2156.84,1937.82
161692,1,584.045,1071.57
161733,1,701.328,1118.1
161887,1,1018.34,1555.74
162067,2,1303.25,2355.77
162337,2,2520.17,2843.61
162473,1,242.924,1246.61
162857,1,1009.2,1134.88
162902,1,650.4,826.256
163001,1,336.359,894.12
163025,1,218.826,1434.01
163129,1,206.435,946.561
163213,1,1165.58,1258.14
163372,1,1192.19,1040.61
163538,1,433.399,830.564
163772,1,1078.42,1712.52
163836,1,221.923,1246.96
163854,1,608.998,1021.31
163874,1,1093.41,1213.77
163905,1,633.287,1575.1
163936,1,1034.24,902.487
164238,1,1213.73,844.669
164299,3,4641.81,3645.76
164574,1,1020.4,903.909
164599,1,1709.18,875.998
164618,1,617.111,905.609
164621,1,940.479,981.971
164673,1,4860.99,1890.09
165001,1,1192.19,1189.59
165005,1,1366.75,1011.22
165160,1,968.529,856.321
165162,1,404.622,906.536
165444,1,210.569,1150.5
165489,1,477.375,914.147
165515,1,1033.79,1036.54
165528,1,1165.58,1444.18
165567,1,1481.25,1071.42
165645,1,1036.84,1129.11
165756,1,718.411,1434.01
165760,1,1165.58,1031.28
165761,1,319.982,1053.13
165816,1,1165.58,1258.28
166119,1,946.348,1010.19
166123,1,1542.73,1099.39
166527,1,913.37,793.883
166588,1,1165.58,1167.86
166872,1,1020.9,1282.54
166995,1,721.31,940.435
167049,1,1165.58,1016.22
167059,1,1093.41,1305.96
167114,1,1727.89,1041.78
167277,1,471.716,906.329
167309,1,1078.42,992.723
167312,1,1192.19,1065.13
167339,1,1165.58,1045.09
167759,1,1718.1,1030.41
167779,1,790.572,921.391
167802,1,1078.42,986.554
168180,2,801.329,2077.16
168203,1,1093.41,1046.94
168408,1,970.243,829.593
168446,1,959.455,992.917
168743,1,2665.85,1353.85
169011,2,2879.86,2144.59
169065,1,445.383,848.088
169179,1,220.349,992.79
169235,1,430.721,1043.02
169239,1,2176.72,873.792
169256,1,335.507,1138.94
169350,1,211.601,1053.89
169371,1,1083.69,1490.98
169659,1,1093.41,949.893
169713,1,441.1,1095.05
169717,1,1093.41,1067.02
169792,1,1061.42,1221.08
170134,1,1296.05,987.051
170245,1,315.66,967.137
170509,1,514.861,883.172
170576,1,1427.71,1048.09
170745,1,769.402,1408.51
170867,1,359.377,1016.51
171065,1,1165.58,1016.14
171662,1,674.968,1067.91
171949,1,271.462,879.038
172003,1,960.473,969.856
172085,1,654.869,966.014
172279,1,974.382,847.874
172356,1,1097.1,806.096
172613,1,964.37,899.749
172679,1,1633.57,1063.06
172726,1,897.933,1444.18
172981,1,1165.58,1552.87
173020,1,1207.25,883.479
173166,1,1192.19,1434.76
173216,2,1240.67,1691.58
173318,1,492.997,793.883
173622,1,1165.58,1058.56
173624,1,236.368,953.477
173674,1,206.435,983.278
173711,1,169.895,1047.9
173751,1,496.197,1199.56
173760,1,406.995,1013.52
173918,1,1579.16,1006.07
174019,1,1165.58,1812.36
174067,1,1078.42,1197.6
174097,1,1034.24,1159.06
174194,1,287.158,916.653
174252,1,819.967,1263.44
174271,1,1165.58,1170.52
174358,1,1269.98,1051.26
174518,1,638.915,832.98
174618,1,1078.42,914.135
174692,1,1093.41,1154.08
174962,1,889.634,973.924
175097,1,2513.11,1293.08
175721,1,314.821,1142.42
175775,1,1244.1,1147.8
175833,1,1093.41,1115.53
175887,1,1034.24,997.357
176021,1,888.954,1281.53
176534,1,1197.75,1040.65
176644,1,1078.42,894.078
176743,1,1093.41,1181.59
176799,1,1093.41,1021.12
176866,1,423.191,902.487
177167,1,1165.58,1566.52
177357,1,1192.19,1149.52
177481,1,1192.19,1158.93
177607,1,1165.58,1135.24
177805,1,587.838,1321.57
178062,2,1332.98,2002.55
178066,2,1396.91,3037.64
178138,1,342.352,886.568
178208,1,165.592,928.127
178209,1,1784.64,940.658
178210,1,1430.99,975.153
178237,2,1403.79,2239.99
178646,1,361.373,1315.04
178652,1,362.894,1064.51
178858,1,796.601,1131.88
178865,1,755.777,992.79
178866,1,1940.02,1013.83
179346,1,1093.41,1086.77
179532,1,1034.24,1256.28
179584,2,2186.83,2338.64
179589,1,1258.67,1353
179933,1,103.217,956.066
179973,1,657.742,968.642
179974,1,211.13,982.519
180218,1,1312.41,1349.22
180391,1,220.123,1008.12
180848,1,1192.19,1128.84
181029,1,1895.07,1093.07
181457,1,116.867,1258.28
181998,1,648.691,1268.17
182001,1,918.547,1164.9
182086,1,486.183,1293.78
182234,1,1847.59,854.229
182286,1,1165.58,868.946
182513,1,199.972,834.251
182776,1,1093.41,1213.77
182794,1,940.726,934.097
183023,1,573.521,979.127
183123,1,5280.76,1102.53
183225,1,566.729,1172.26
183311,1,5039.54,1466.17
183640,1,1093.41,1190.24
183879,1,1034.24,904.275
184009,1,1034.24,876.584
184076,1,1136.04,946.242
184434,1,350.159,992.767
184818,1,8561.65,1319.32
184832,1,1225.7,1180.94
184877,1,1034.24,1149.38
184897,1,1029.67,1179.95
184929,1,383.845,919.932
185250,1,477.375,1013.98
185772,1,1192.19,1262
185883,1,620.971,1023.54
186031,2,1337.19,2839.8
186090,1,358.111,953.133
186161,1,1192.19,1503.16
186245,1,1078.42,882.612
186327,1,1310.82,989.646
186329,1,885.633,1017.38
186518,1,1746.48,931.107
186632,1,10296.7,1444.18
186845,1,1023.61,903.424
186975,1,691.536,937.793
187046,1,489.022,1006.12
187049,1,1238.46,1355.12
187161,1,10322,1204.96
187331,1,1192.19,1150.5
187335,1,1165.58,1230.26
187358,1,875.62,1043.02
187537,1,500.521,1149.38
187539,1,1218.73,1181.59
187599,1,261.937,1281.6
187646,1,1093.41,1429.03
187744,1,1165.58,1000.36
187779,1,741.12,1069.65
187924,1,423.07,1196.4
188054,1,1093.41,940.42
188393,1,302.771,1262.53
188503,1,1093.41,1213.77
188724,1,1078.42,1530.05
188807,1,573.934,1041.62
188898,1,318.518,826.23
188915,1,229.148,1195.16
188970,1,478.096,1076.08
189248,1,135.352,906.273
189454,1,1340.77,832.98
189920,1,1078.42,1054.53
190251,1,9776.7,1260.5
190287,1,211.13,1124.64
190386,1,281.942,913.502
190403,1,186.37,1026.1
190440,1,1192.19,1065.13
190633,1,1035.81,911.084
190825,1,1544.54,1027.03
191598,1,889.901,1212.2
191721,1,600.272,1293.46
191881,1,1164.39,1065.71
192011,1,617.166,798.319
192077,1,1586.55,1189.59
192181,1,3725.31,1297.75
192235,1,1192.19,1558.18
192238,1,1139.44,1005.01
192354,1,1034.24,1035.78
192416,1,1157.09,984.253
192527,1,862.537,997.53
192625,1,1616.33,1181.06
192644,1,1192.19,1009.02
192750,1,777.424,797.028
192874,1,1165.58,1368.06
193050,1,1217.97,1379.28
193229,1,210.052,1334.01
193356,1,870.752,1227.72
193462,1,295.903,892.569
193507,1,1034.24,988.362
193617,1,769.185,1291.88
193997,1,1165.58,936.727
194021,1,1213.22,1221.03
194089,1,1072,1103.85
194342,1,390.647,965.088
195050,1,1034.24,1070.02
195064,1,1165.58,1258.28
195419,1,1165.58,937.794
195608,1,1165.58,1471.24
196061,1,313.726,885.686
196089,1,206.99,879.844
196090,1,1164.39,891.723
196155,1,463.351,1050.43
196171,1,956.171,1071.38
196343,1,1100.15,1197.6
196378,1,550.85,812.767
196405,1,1165.58,1525.85
196618,1,836.065,1196.46
196816,1,1165.58,1215.55
196890,1,362.474,1015.27
197063,1,457.17,1064.89
197311,1,1742.86,1057.15
197467,1,360.163,1263.59
197578,1,1078.42,934.931
197808,1,210.052,1282.9
197830,1,1192.19,1115.25
198000,1,1192.19,923.064
198032,1,1616.43,1249.9
198098,1,1192.19,1148.06
198233,1,561.313,1245.88
198273,1,1681.71,1034.68
198664,1,1192.19,1246.96
198936,1,210.569,1052.33
198973,1,1427.2,1023.54
199073,1,1089.77,927.333
199089,1,9910.41,1222.23
199242,1,501.171,918.977
199286,1,182.152,951.48
199351,1,1290.2,1429.33
199408,1,1591.15,922.392
199603,1,732.504,1151.43
199605,1,684.338,1218.95
199624,1,1261.48,991.218
199992,1,1329.03,993.284
199996,1,426.299,1231.29
200277,1,1192.77,871.853
200494,1,1273.06,1221.75
200518,1,1093.41,1285.73
200579,1,3936.74,1353.85
200587,1,1139.55,1132.32
200716,1,605.445,1160.03
200796,1,319.982,1687.72
201019,1,309.652,904.01
201069,1,1192.19,1397.05
201229,1,1912.38,1317.65
201279,1,677.573,951.494
201345,1,1863.03,941.408
201402,1,1222.04,1040.6
201496,1,928.98,1158.93
201620,1,313.726,1048.09
201631,1,1913.81,1142.45
202038,1,712.489,1368.06
202041,1,706.448,822.085
202160,1,1078.42,1051.52
202402,1,2327.61,928.503
202419,1,1034.24,1035.49
202526,1,1030.81,1061.67
202559,1,210.052,1353.85
202667,1,1436.15,979.243
202811,1,981.617,912.506
203033,1,964.487,1071.42
203113,1,1165.58,996.875
203153,1,2967.89,1260.04
203161,1,741.028,945.485
203335,1,811.32,979.127
203616,1,1346.18,1014.72
203796,1,1473.45,1042.5
203856,1,1587.81,1164.9
203953,1,1034.24,1050.84
204007,1,154.888,1064.51
204054,1,334.268,1040.65
204108,1,1192.19,1293.37
204182,1,1081.36,1246.96
204229,1,598.918,1106.87
204361,1,641.122,943.546
204819,1,886.544,1430.95
204837,1,1272.19,1183.2
204958,1,513.767,1028.98
205017,1,1493.12,1185.91
205048,1,2726.56,1270.36
205463,1,581.763,1028.65
205473,1,1250.02,993.902
205489,1,1131.61,1026.1
205927,1,140.437,1236.69
206013,1,605.445,1124.24
206417,1,2056.3,1211.92
206452,1,1738.61,794.345
206844,2,6202.84,2279.4
206984,1,1631.29,1036.79
207054,1,1535.18,904.205
207392,1,309.652,1064.89
207419,1,424.688,1085.12
207430,1,434.452,1354.25
207501,1,1750.98,992.613
207738,1,201.393,1054.02
208044,1,206.027,1397.05
208664,1,584.613,1068.92
208707,1,374.414,966.347
208895,1,1093.41,1146.66
208991,1,1093.41,1419.9
209043,1,308.983,1009.26
209459,1,1093.41,947.249
209521,2,2205.34,2307.9
209835,1,630.664,1010.07
209851,1,1395.66,1120.29
210101,1,1034.24,1180.68
210128,1,1911.37,975.949
210229,1,415.558,1377.41
210230,1,435.766,1427.92
210290,1,1078.42,1106.91
210360,1,1165.58,976.149
210502,1,259.922,971.579
210855,1,381.914,1246.96
211248,1,1495.27,1072.26
211368,1,1192.19,1837.42
211816,1,1332.93,1046.27
211979,1,1192.19,1213.9
212007,1,1034.24,1125.83
212020,1,1935.07,1080.15
212024,1,329.494,1302.55
212367,1,186.291,1167.79
212503,1,293.082,1069.29
212944,1,1469.05,1204.96
213333,1,343.873,998.268
213369,1,1253.49,998.272
213587,1,435.102,1256.48
213836,1,1093.41,1115.53
213996,1,1190.14,992.801
213999,1,875.481,1318.94
214033,1,1093.41,1393.1
214067,1,1543.28,935.505
214215,1,1078.42,960.365
214252,1,1034.24,1180.68
214289,1,1736.47,1107.41
214404,1,1165.58,1471.97
214510,1,736.131,1202.51
214757,1,354.906,903.597
214905,1,218.527,1116.49
215107,1,1560.4,1227.62
215432,1,1078.42,1205.46
215465,1,1112.08,877.278
215568,1,632.402,972.957
215621,1,1034.24,1035.49
215622,1,1710.78,1050.33
215627,1,205.722,893.953
215736,1,1078.42,935.586
215949,1,675.824,1027.03
216096,1,821.26,1260.04
216449,1,427.301,1374.54
216639,1,645.593,916.392
216687,1,272.461,938.331
216700,1,209.836,941.685
216757,1,233.277,1037.67
216888,1,1737.32,924.891
217066,1,209.836,970.868
217113,1,1491.65,876.584
217213,1,1181.62,1245.88
217356,1,161.658,1365.61
217413,1,823.824,831.831
217414,1,1187.78,862.335
217534,1,2066.41,899.173
217621,1,269.087,891.328
217655,1,737.797,903.242
217871,1,1583.42,1048.6
217914,1,875.882,979.359
217995,1,2461.6,1238.12
218028,1,512.59,856.335
218273,1,753.004,864.906
218334,1,162.778,1280.22
218353,1,954.588,1197.6
219014,1,1192.19,1442.83
219117,1,610.549,784.502
219805,1,446.876,1211.02
219896,1,877.195,1444.18
219969,1,1552.91,920.953
220061,1,453.136,1355.75
220282,1,1034.24,826.23
220293,1,1034.24,956.212
220340,1,1165.58,899.934
220432,1,2042.34,896.761
220827,1,2843.47,1240.93
220884,1,411.444,956.201
221106,1,289.008,928.111
221132,1,1078.42,934.591
221169,1,172.631,1390.08
221227,1,1313.68,1735.64
221470,1,1147.78,1064.89
221682,1,1427.48,1026.12
222079,2,3158.58,2181.67
222290,1,1034.24,1137.45
222364,1,1165.58,1015.27
222552,1,1034.24,1211.92
222569,1,211.13,894.12
222594,1,1165.58,1223.54
222796,1,397.211,957.173
222806,1,639.424,1067.09
223041,1,166.184,1158.93
223054,1,1192.19,1182.31
223141,1,1165.58,1224.92
223195,1,479.321,1035.49
223394,1,1739.97,1113.68
223579,1,1093.41,1845.48
223627,1,1192.19,1199.89
223667,1,1093.41,954.118
223959,1,945.171,886.25
224007,1,196.641,992.723
224059,1,1100.15,931.685
224079,1,220.891,1141.07
224555,1,1238.61,980.722
224564,1,770.429,1149.47
225235,1,563.687,1193.62
225633,1,1454.11,915.416
225682,3,3483.91,2840.02
225691,1,1400.48,1094.35
225858,1,796.963,908.307
225980,1,1093.41,1299.68
226060,1,1290.24,1158.93
226122,1,1093.41,1298.58
226141,1,1306.73,1151.3
226397,1,1093.41,1026.76
226861,1,1093.41,1387.57
226997,1,1893.43,1087.85
227310,2,3952.74,2515.04
227517,1,1165.58,1015.27
228024,1,1034.24,1171
228305,1,1122.54,999.153
228322,1,1238.79,927.588
228407,1,1034.24,953.477
228409,1,1093.41,980.195
228558,2,2068.48,2361.36
228621,1,2494.71,1181.41
228826,1,469.868,1249.06
228870,1,1230.35,1181.59
228924,1,1168.45,1128.21
229002,1,1192.19,1069.61
229325,1,301.989,854.343
229385,1,1034.24,938.041
229537,1,812.511,1015.27
229538,1,1192.19,1036.79
229554,1,206.435,1010.19
229571,1,1295.41,923.064
230102,1,1034.24,1381.2
230221,1,4778.19,1150.5
230539,1,1078.42,1080.15
230673,1,1188.11,918.526
230940,1,1192.19,1246.96
231032,1,206.435,1027.06
231049,1,204.611,969.976
231250,1,3145.99,1291.57
231281,1,1034.24,998.607
231428,1,1034.24,902.487
231644,1,1165.58,1601.6
231900,1,1479.44,1072.89
231970,1,1008.84,1206.36
231986,1,862.042,1149.52
232164,1,2760.31,1309.86
232877,1,1644.75,1064.8
232907,1,219.319,1064.87
233016,1,1207.77,995.936
233044,1,672.563,997.365
233078,1,752.243,862.859
233326,1,1034.24,1232.6
233334,1,1165.58,1014.47
233418,1,898.4,805.725
233456,1,343.899,855.367
233648,1,357.71,875.238
234060,1,1016.62,1062.46
234148,2,1472.79,2274.9
234280,1,283.848,880.716
234686,1,661.191,1138.21
234743,1,787.964,1042.22
234915,1,1310.25,979.098
235070,1,645.779,877.388
235204,1,1755.82,1003.73
236018,1,6164.76,1603.46
236063,1,3749.79,1689.63
236102,1,517.476,1400.98
236104,1,1165.58,1471.97
236116,1,976.993,1063.61
236440,1,1864.09,1036.53
236507,1,724.466,1012.97
236895,1,1034.24,814.929
237102,1,666.509,983.859
237326,1,1165.58,1221.08
237336,1,167.068,861.545
237388,1,295.109,795.047
237436,1,575.968,1127.24
237611,1,1165.58,1285.05
237653,1,302.771,929.218
237669,1,1746.43,1064.51
238113,1,1078.42,841.478
238231,1,517.391,953.133
238576,1,778.227,1050.98
238660,1,1034.24,1036.42
238663,1,761.615,1031.28
238802,1,1522.46,935.525
238977,1,1192.19,963.035
239154,1,1093.41,1066.71
239204,1,488.746,942.427
239247,1,1516.26,990.619
239267,1,318.64,1181.59
239337,1,1585.99,1382.54
239537,1,516.1,1075.64
239605,1,2900.33,1092.17
239674,1,1375.63,1163.07
239685,1,1300.96,1309.77
239757,1,1165.58,812.34
239835,1,331.185,1016.69
239854,1,1078.42,1134.83
240484,1,1165.58,1019.06
240535,1,1078.42,1116.63
240539,1,209.836,999.874
240649,1,1192.19,1002.64
240801,1,1879.78,1250.88
241068,1,501.175,891.632
241197,1,1165.58,1801.01
241439,1,82.7961,1124.64
241474,1,739.356,963.349
241685,1,491.861,1177.66
242039,1,553.063,1115.53
242063,1,357.132,900.828
242147,1,764.257,972.771
242168,1,436.621,1293.37
242275,1,599.708,843.766
242301,1,1346.45,1094.73
242557,1,590.999,834.972
242975,1,220.891,1058.51
243245,1,1165.58,1091.52
243309,1,211.13,1100.66
243453,1,206.435,1187.05
243672,1,1093.41,1154.08
243777,1,1192.19,880.609
243787,1,1397.57,867.006
243817,1,1078.42,1302.08
243844,1,69.6005,967.137
243933,1,1078.42,1336.53
244006,1,1353.38,1258.7
244122,1,1078.42,1080.15
244174,1,10349.5,1174.39
244502,1,697.189,1444.18
244512,1,1476.96,1080.5
244514,1,1165.58,1135.24
244799,1,1034.24,938.442
244823,1,1630.49,1110.65
245225,1,6130.55,1012.12
245362,1,1316.33,1393.1
245386,1,1078.42,952.987
245396,1,761.315,914.854
245902,1,1381.16,970.729
246030,1,864.185,930.151
246323,1,393.282,1288.56
246372,1,1192.19,991.895
246390,1,1462.94,908.888
246444,1,690.104,1105.42
246603,1,853.674,871.934
246756,1,603.837,1018.14
247042,1,1078.42,1197.6
247047,1,210.052,1002.81
247060,1,5603.33,1275.22
247153,1,1093.41,1001.84
247171,1,1165.58,947.551
247272,1,1168.45,1158.93
247286,1,1165.58,1015.44
247604,2,6832.49,2962.87
247712,1,1034.24,1689.94
247714,1,1356.97,1737.3
247919,1,1192.19,1002.63
247939,1,1424.31,1040.9
248036,1,1164.39,1324.86
248037,1,1165.58,1373.45
248065,1,169.278,951.653
248161,1,720.027,856.126
248202,1,1790.47,996.992
248345,1,1193.96,1064.76
248520,1,1093.41,1176.96
248564,1,274.304,918.156
248685,1,345.787,1065.71
248775,1,309.652,1057.93
248794,1,1078.42,1374.54
249033,2,3355.22,2346.62
249323,1,1078.42,1245.71
249406,1,665.287,832.98
249468,1,1701.17,1056.25
249558,1,1109.63,1017.15
249617,1,1192.19,1234.56
249880,1,3546.14,1006.47
249916,1,336.587,935.612
250245,1,1434.04,1073.08
250335,1,1078.42,852.212
250462,1,1165.58,1188.71
250725,1,1165.58,1204.67
251002,1,1078.42,869.564
251082,1,220.123,927.343
251122,1,1078.42,1108.73
251282,1,273.567,1055.52
251631,1,1093.41,835.465
251700,1,1638.17,1025.77
251730,1,398.456,1004.81
252089,1,1218.51,964.326
252208,1,1034.24,1117.61
252297,1,103.495,941.408
252422,1,539.66,902.37
252558,1,485.746,1291.57
252717,1,1651.06,1500.75
252782,1,1576.63,1003.27
252790,1,624.481,916.845
252847,1,1093.41,983.007
253192,1,1189.27,1328.57
253270,1,1047.54,902.729
253363,1,1668.87,973.902
253406,1,676.703,839.339
253601,1,758.647,891.162
253738,1,1192.19,1158.93
253761,1,81.3438,1125.67
253806,1,1587.64,1221.75
254246,1,1093.41,928.018
254272,1,404.233,877.921
254621,1,1397.6,1108.73
255047,1,425.255,921.391
255096,1,2124.42,948.78
255102,1,1078.42,867.621
255235,1,1165.58,1133.8
255275,1,1034.24,1688.33
255355,1,1095.84,1318.94
255392,4,4749.72,5945.57
255464,2,1430.63,3192.73
255640,1,1268.79,937.623
255739,1,1165.58,1152.99
255835,1,1165.58,1158.67
255997,1,6084.53,967.579
256028,1,387.746,1001.17
256100,1,1439.6,1063.06
256101,1,1011.56,1085.59
256202,1,1535.29,1284.94
256231,1,1548.59,1134.02
256512,1,339.76,1007.97
256651,1,1034.24,1273.97
256816,1,1281.99,1284.94
256910,1,1034.24,974.618
256928,1,1192.19,999.636
256987,1,210.569,982.181
257049,1,1093.41,1511.11
257191,1,1093.41,1354.57
257244,1,317.794,1573.1
257286,1,1093.41,1057.86
257526,1,1241.96,953.477
257614,1,1021.09,913.864
257682,1,991.313,1117.19
257733,1,329.494,925.251
257941,1,465.194,981.986
258065,1,1538.95,1140.35
258153,1,1165.58,988.086
258257,1,1165.58,1302.55
258563,1,877.347,978.702
258730,1,857.346,1009.02
258825,1,1192.19,1131.44
258898,1,606.397,1382.54
259034,1,691.628,1019.96
259084,1,537.275,925.585
259085,1,671.806,938.082
259141,1,1263.28,1391.42
259169,1,854.084,918.156
259477,1,1093.41,1380.5
259587,1,591.353,1102.23
259658,1,653.383,1036.79
259698,1,6441.31,974.906
259826,1,1093.41,1026.65
260237,1,1977.32,1162.62
260267,1,210.569,1284.94
260542,1,1034.24,1381.2
